Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold,Month
12-Sep-19,16-Jun-19,INV-68631,4,2,9,250,4,9
12-Sep-19,07-Apr-19,INV-68653,4,1,9,286,3,9
12-Sep-19,07-Aug-19,INV-68654,4,2,9,284,3,9
14-Sep-19,25-Apr-19,INV-68936,4,1,9,329,16,9
14-Sep-19,27-Jul-19,INV-68945,4,1,9,250,3,9
14-Sep-19,21-Aug-19,INV-68953,4,2,9,202,5,9
14-Sep-19,17-Jun-19,INV-68954,4,2,9,202,19,9
14-Sep-19,12-May-19,INV-68959,4,1,9,221,10,9
15-Sep-19,05-May-19,INV-69080,4,2,9,212,11,9
16-Sep-19,16-Jun-19,INV-69188,4,1,9,326,16,9
16-Sep-19,22-May-19,INV-69189,4,1,9,328,27,9
16-Sep-19,30-Jul-19,INV-69190,4,2,9,328,30,9
16-Sep-19,03-Jun-19,INV-69193,4,1,9,217,15,9
16-Sep-19,30-Jul-19,INV-69197,4,1,9,273,3,9
16-Sep-19,04-Jun-19,INV-69205,4,1,9,290,3,9
16-Sep-19,03-Sep-19,INV-69206,4,1,9,296,3,9
16-Sep-19,19-Aug-19,INV-69207,4,2,9,221,10,9
17-Sep-19,12-Jun-19,INV-69330,4,1,9,327,23,9
17-Sep-19,22-Jul-19,INV-69334,4,1,9,212,18,9
17-Sep-19,21-May-19,INV-69339,4,1,9,258,3,9
17-Sep-19,11-May-19,INV-69340,4,1,9,207,19,9
17-Sep-19,25-Mar-19,INV-69341,4,1,9,207,18,9
19-Sep-19,01-Sep-19,INV-69646,4,1,9,327,32,9
19-Sep-19,15-Jul-19,INV-69647,4,1,9,328,23,9
21-Sep-19,17-May-19,INV-69916,4,2,9,325,28,9
21-Sep-19,25-Mar-19,INV-69918,4,2,9,326,3,9
21-Sep-19,16-Apr-19,INV-69919,4,1,9,326,11,9
21-Sep-19,15-May-19,INV-69926,4,2,9,282,33,9
21-Sep-19,03-Jul-19,INV-69927,4,2,9,214,18,9
21-Sep-19,01-Jul-19,INV-69938,4,2,9,204,24,9
21-Sep-19,30-Apr-19,INV-69939,4,2,9,204,19,9
23-Sep-19,18-Sep-19,INV-70176,4,1,9,326,6,9
23-Sep-19,01-Sep-19,INV-70191,4,2,9,245,4,9
26-Sep-19,09-Sep-19,INV-70533,4,2,9,326,18,9
26-Sep-19,17-Sep-19,INV-70536,4,1,9,322,17,9
26-Sep-19,16-Aug-19,INV-70537,4,2,9,319,17,9
26-Sep-19,27-Aug-19,INV-70538,4,2,9,329,20,9
26-Sep-19,17-Apr-19,INV-70540,4,1,9,217,15,9
26-Sep-19,14-Jun-19,INV-70541,4,1,9,217,28,9
27-Sep-19,04-Jul-19,INV-70677,4,2,9,269,3,9
30-Sep-19,10-Apr-19,INV-71015,4,2,9,328,21,9
30-Sep-19,28-Jul-19,INV-71019,4,1,9,217,17,9
30-Sep-19,15-Jul-19,INV-71020,4,2,9,219,20,9
30-Sep-19,05-Apr-19,INV-71029,4,1,9,202,29,9
30-Sep-19,12-Jun-19,INV-71030,4,1,9,202,32,9
30-Sep-19,26-Aug-19,INV-71038,4,1,9,222,19,9
15-Mar-19,23-Oct-18,INV-184069,4,1,9,328,22,3
31-Mar-19,24-Jan-18,INV-185698,4,1,9,318,20,3
07-Mar-19,13-Jan-18,INV-185929,4,1,9,328,24,3
24-Mar-19,31-Dec-18,INV-186507,4,2,9,327,7,3
24-Mar-19,25-Oct-18,INV-186759,4,2,9,211,12,3
09-Mar-19,12-Feb-18,INV-187274,4,2,9,202,13,3
22-Mar-19,11-Mar-18,INV-187521,4,1,9,326,12,3
23-Mar-19,21-Feb-18,INV-187696,4,1,9,232,1,3
16-Mar-19,20-Dec-18,INV-187801,4,1,9,273,1,3
25-Mar-19,05-Oct-18,INV-187851,4,1,9,259,1,3
31-Mar-19,15-Feb-18,INV-187928,4,2,9,207,19,3
02-Mar-19,02-Oct-18,INV-188796,4,2,9,325,32,3
19-Mar-19,13-Mar-18,INV-189697,4,2,9,202,15,3
08-Mar-19,27-Dec-18,INV-189741,4,1,9,326,26,3
23-Mar-19,01-Jan-18,INV-189877,4,2,9,206,29,3
09-Mar-19,28-Nov-18,INV-190256,4,1,9,284,1,3
03-Mar-19,18-Dec-18,INV-190647,4,2,9,206,11,3
09-Mar-19,14-Feb-18,INV-190889,4,1,9,325,26,3
04-Mar-19,09-Oct-18,INV-192414,4,2,9,322,14,3
15-Mar-19,23-Dec-18,INV-192584,4,2,9,206,3,3
25-Mar-19,27-Feb-18,INV-193034,4,1,9,205,5,3
29-Mar-19,12-Oct-18,INV-193147,4,2,9,206,14,3
23-Mar-19,04-Feb-18,INV-193231,4,1,9,322,22,3
06-Mar-19,07-Feb-18,INV-193259,4,1,9,219,25,3
15-Mar-19,29-Dec-18,INV-193722,4,2,9,202,24,3
24-Mar-19,30-Dec-18,INV-193799,4,2,9,202,22,3
11-Mar-19,26-Feb-18,INV-194145,4,2,9,326,22,3
02-Mar-19,24-Feb-18,INV-194263,4,1,9,226,1,3
12-Mar-19,15-Nov-18,INV-194459,4,2,9,204,31,3
23-Mar-19,16-Nov-18,INV-194471,4,1,9,209,16,3
22-Mar-19,18-Oct-18,INV-194978,4,1,9,292,1,3
17-Mar-19,02-Oct-18,INV-195125,4,1,9,217,1,3
01-Mar-19,21-Jan-18,INV-195292,4,1,9,327,28,3
16-Mar-19,02-Feb-18,INV-195803,4,2,9,206,22,3
04-Mar-19,04-Feb-18,INV-195956,4,2,9,208,16,3
24-Mar-19,05-Feb-18,INV-196337,4,1,9,317,24,3
26-Mar-19,19-Dec-18,INV-196777,4,1,9,273,1,3
21-Mar-19,27-Dec-18,INV-197108,4,1,9,244,1,3
21-Mar-19,26-Jan-18,INV-198504,4,1,9,217,10,3
26-Mar-19,26-Dec-18,INV-198974,4,1,9,325,7,3
04-Mar-19,08-Oct-18,INV-199176,4,2,9,326,20,3
31-Mar-19,17-Feb-18,INV-199225,4,2,9,317,32,3
15-Mar-19,11-Jan-18,INV-199252,4,2,9,206,32,3
01-Mar-19,08-Nov-18,INV-199275,4,2,9,204,8,3
10-Mar-19,25-Dec-18,INV-199290,4,2,9,329,5,3
22-Mar-19,18-Oct-18,INV-199549,4,1,9,326,10,3
23-Mar-19,07-Oct-18,INV-199785,4,2,9,322,16,3
21-Mar-19,17-Dec-18,INV-199815,4,2,9,205,8,3
05-Mar-19,08-Feb-18,INV-200324,4,2,9,326,37,3
26-Mar-19,23-Feb-18,INV-200362,4,1,9,282,8,3
23-Mar-19,21-Jan-18,INV-201057,4,2,9,320,7,3
22-Mar-19,01-Feb-18,INV-201157,4,1,9,282,6,3
26-Mar-19,16-Jan-18,INV-201297,4,2,9,329,7,3
07-Mar-19,21-Jan-18,INV-201414,4,2,9,325,14,3
11-Mar-19,01-Jan-18,INV-201720,4,2,9,320,6,3
03-Mar-19,25-Jan-18,INV-202422,4,1,9,211,42,3
16-Mar-19,24-Dec-18,INV-202487,4,1,9,328,21,3
03-Mar-19,06-Nov-18,INV-202537,4,1,9,225,1,3
26-Mar-19,30-Dec-18,INV-202784,4,1,9,325,20,3
12-Mar-19,01-Feb-18,INV-203047,4,2,9,204,3,3
23-Mar-19,20-Oct-18,INV-204223,4,2,9,206,5,3
16-Mar-19,15-Dec-18,INV-205081,4,2,9,324,21,3
02-Mar-19,23-Feb-18,INV-205398,4,2,9,325,6,3
17-Mar-19,04-Feb-18,INV-205922,4,1,9,327,3,3
07-Mar-19,04-Dec-18,INV-206022,4,1,9,217,6,3
31-Mar-19,29-Oct-18,INV-206111,4,1,9,328,6,3
24-Mar-19,09-Mar-18,INV-206261,4,1,9,328,20,3
21-Mar-19,30-Nov-18,INV-206828,4,2,9,214,3,3
01-Mar-19,02-Oct-18,INV-206941,4,1,9,280,5,3
30-Mar-19,17-Oct-18,INV-207212,4,2,9,326,27,3
21-Mar-19,15-Oct-18,INV-207451,4,1,9,328,17,3
10-Mar-19,02-Jan-18,INV-207892,4,2,9,326,24,3
21-Mar-19,09-Nov-18,INV-208683,4,1,9,326,13,3
12-Mar-19,02-Jan-18,INV-208903,4,1,9,327,14,3
17-Mar-19,06-Dec-18,INV-209343,4,1,9,294,1,3
07-Mar-19,07-Jan-18,INV-209373,4,2,9,325,14,3
05-Mar-19,22-Feb-18,INV-209670,4,1,9,218,7,3
26-Mar-19,19-Nov-18,INV-209797,4,1,9,248,1,3
01-Mar-19,04-Nov-18,INV-210179,4,2,9,318,7,3
06-Mar-19,03-Nov-18,INV-210631,4,1,9,319,23,3
15-Mar-19,29-Sep-18,INV-210705,4,2,9,202,5,3
03-Mar-19,02-Nov-18,INV-211177,4,1,9,212,21,3
09-Mar-19,10-Sep-18,INV-60794,4,1,9,246,3,3
11-Mar-19,06-Dec-18,INV-60806,4,1,9,273,4,3
13-Mar-19,23-Nov-18,INV-60832,4,1,9,261,3,3
21-Mar-19,08-Jan-19,INV-60906,4,2,9,260,3,3
28-Mar-19,14-Nov-18,INV-60948,4,2,9,258,3,3
29-Mar-19,05-Oct-18,INV-60961,4,1,9,262,4,3
30-Mar-19,31-Oct-18,INV-60973,4,1,9,258,4,3
13-Feb-19,01-Nov-18,INV-184126,4,1,9,218,38,2
23-Feb-19,15-Feb-18,INV-184127,4,1,9,313,1,2
15-Feb-19,10-Oct-18,INV-184212,4,1,9,321,16,2
15-Feb-19,15-Dec-18,INV-184222,4,1,9,258,1,2
14-Feb-19,05-Dec-18,INV-184315,4,2,9,320,14,2
21-Feb-19,13-Oct-18,INV-184368,4,2,9,318,4,2
14-Feb-19,03-Jan-18,INV-184640,4,1,9,263,1,2
03-Feb-19,12-Oct-18,INV-185169,4,1,9,273,1,2
15-Feb-19,12-Sep-18,INV-185783,4,1,9,205,16,2
02-Feb-19,04-Oct-18,INV-186705,4,1,9,219,17,2
21-Feb-19,07-Oct-18,INV-187028,4,1,9,320,22,2
20-Feb-19,29-Dec-18,INV-187350,4,2,9,317,21,2
18-Feb-19,19-Oct-18,INV-187690,4,1,9,319,3,2
21-Feb-19,30-Oct-18,INV-187937,4,1,9,250,1,2
12-Feb-19,07-Dec-18,INV-188483,4,1,9,326,21,2
18-Feb-19,27-Sep-18,INV-188703,4,1,9,250,1,2
08-Feb-19,19-Aug-18,INV-188881,4,1,9,327,23,2
05-Feb-19,29-Aug-18,INV-189004,4,2,9,207,8,2
05-Feb-19,02-Nov-18,INV-189152,4,2,9,207,21,2
22-Feb-19,18-Sep-18,INV-189530,4,2,9,209,30,2
05-Feb-19,21-Jan-18,INV-189767,4,2,9,204,30,2
13-Feb-19,06-Oct-18,INV-190069,4,1,9,329,10,2
12-Feb-19,04-Nov-18,INV-190094,4,1,9,327,6,2
12-Feb-19,22-Dec-18,INV-190154,4,2,9,204,7,2
22-Feb-19,02-Nov-18,INV-190402,4,2,9,326,10,2
09-Feb-19,10-Jan-18,INV-190491,4,1,9,326,20,2
21-Feb-19,18-Sep-18,INV-190743,4,2,9,322,16,2
12-Feb-19,19-Jan-18,INV-191508,4,2,9,204,17,2
08-Feb-19,07-Sep-18,INV-191762,4,1,9,321,9,2
27-Feb-19,23-Oct-18,INV-192013,4,2,9,324,39,2
15-Feb-19,11-Oct-18,INV-192282,4,1,9,327,11,2
09-Feb-19,07-Oct-18,INV-192459,4,1,9,253,1,2
20-Feb-19,10-Oct-18,INV-192510,4,2,9,210,6,2
07-Feb-19,20-Oct-18,INV-192579,4,1,9,207,5,2
04-Feb-19,14-Dec-18,INV-193117,4,1,9,327,24,2
06-Feb-19,24-Sep-18,INV-193210,4,1,9,215,19,2
03-Feb-19,16-Nov-18,INV-193232,4,1,9,327,12,2
22-Feb-19,15-Oct-18,INV-193330,4,1,9,318,14,2
19-Feb-19,01-Jan-18,INV-194668,4,1,9,321,1,2
21-Feb-19,19-Sep-18,INV-194734,4,2,9,329,3,2
10-Feb-19,28-Aug-18,INV-194737,4,1,9,328,5,2
18-Feb-19,17-Dec-18,INV-195205,4,1,9,328,1,2
06-Feb-19,30-Nov-18,INV-195863,4,2,9,325,32,2
18-Feb-19,08-Dec-18,INV-195968,4,1,9,205,23,2
07-Feb-19,09-Sep-18,INV-196041,4,2,9,326,13,2
12-Feb-19,15-Sep-18,INV-196113,4,2,9,322,22,2
21-Feb-19,02-Jan-18,INV-196464,4,2,9,324,4,2
25-Feb-19,10-Jan-18,INV-197202,4,1,9,326,13,2
04-Feb-19,09-Nov-18,INV-197271,4,1,9,329,34,2
26-Feb-19,13-Nov-18,INV-197541,4,1,9,328,16,2
27-Feb-19,09-Dec-18,INV-197812,4,2,9,326,5,2
04-Feb-19,20-Aug-18,INV-197825,4,1,9,329,3,2
08-Feb-19,04-Nov-18,INV-197883,4,1,9,326,3,2
22-Feb-19,23-Sep-18,INV-198622,4,1,9,329,17,2
14-Feb-19,04-Jan-18,INV-198801,4,2,9,322,10,2
21-Feb-19,01-Feb-18,INV-199116,4,1,9,325,3,2
21-Feb-19,13-Jan-18,INV-200772,4,1,9,327,26,2
22-Feb-19,21-Sep-18,INV-200962,4,1,9,250,1,2
21-Feb-19,12-Sep-18,INV-202189,4,1,9,209,21,2
08-Feb-19,24-Oct-18,INV-202399,4,1,9,313,1,2
22-Feb-19,21-Nov-18,INV-202582,4,2,9,209,10,2
07-Feb-19,15-Jan-18,INV-202710,4,1,9,258,1,2
26-Feb-19,13-Sep-18,INV-202926,4,1,9,217,20,2
03-Feb-19,03-Nov-18,INV-203053,4,1,9,326,33,2
06-Feb-19,06-Nov-18,INV-204051,4,2,9,325,27,2
22-Feb-19,10-Sep-18,INV-204201,4,1,9,325,15,2
15-Feb-19,20-Sep-18,INV-204498,4,1,9,321,7,2
10-Feb-19,17-Dec-18,INV-204743,4,1,9,273,1,2
01-Feb-19,10-Aug-18,INV-205102,4,2,9,321,15,2
26-Feb-19,07-Feb-18,INV-205368,4,2,9,328,3,2
21-Feb-19,07-Oct-18,INV-205650,4,1,9,209,5,2
21-Feb-19,18-Oct-18,INV-205947,4,1,9,282,7,2
12-Feb-19,04-Nov-18,INV-206284,4,1,9,329,14,2
01-Feb-19,20-Dec-18,INV-206505,4,2,9,322,1,2
15-Feb-19,27-Dec-18,INV-206774,4,1,9,205,6,2
15-Feb-19,05-Sep-18,INV-207959,4,1,9,323,13,2
03-Feb-19,04-Nov-18,INV-208155,4,1,9,217,15,2
08-Feb-19,04-Sep-18,INV-208241,4,1,9,318,22,2
26-Feb-19,13-Dec-18,INV-208730,4,1,9,278,9,2
03-Feb-19,16-Nov-18,INV-208832,4,1,9,231,1,2
19-Feb-19,13-Nov-18,INV-208889,4,2,9,326,15,2
22-Feb-19,06-Sep-18,INV-209267,4,1,9,232,1,2
11-Feb-19,19-Jan-18,INV-209429,4,2,9,204,25,2
26-Feb-19,21-Feb-18,INV-209641,4,1,9,248,1,2
08-Feb-19,18-Jan-18,INV-210065,4,1,9,321,28,2
09-Feb-19,12-Oct-18,INV-210163,4,1,9,328,33,2
19-Feb-19,16-Jan-18,INV-210336,4,1,9,324,43,2
08-Feb-19,19-Oct-18,INV-210464,4,1,9,329,11,2
19-Feb-19,05-Feb-18,INV-210647,4,1,9,321,4,2
21-Feb-19,14-Nov-18,INV-210651,4,1,9,320,7,2
12-Feb-19,11-Sep-18,INV-210671,4,1,9,222,18,2
21-Feb-19,02-Feb-18,INV-211202,4,2,9,329,8,2
08-Feb-19,20-Nov-18,INV-60524,4,2,9,229,4,2
09-Feb-19,17-Aug-18,INV-60534,4,1,9,226,4,2
12-Feb-19,31-Aug-18,INV-60555,4,2,9,229,3,2
13-Feb-19,21-Jan-19,INV-60566,4,2,9,232,4,2
16-Feb-19,18-Sep-18,INV-60594,4,2,9,229,4,2
17-Feb-19,16-Dec-18,INV-60600,4,1,9,311,3,2
27-May-19,18-Dec-18,INV-184137,4,1,9,329,27,5
14-May-19,14-Feb-18,INV-184182,4,1,9,328,19,5
12-May-19,19-Nov-18,INV-184392,4,1,9,244,1,5
04-May-19,30-Mar-18,INV-184958,4,1,9,327,22,5
12-May-19,15-Mar-18,INV-185116,4,1,9,328,4,5
20-May-19,27-Dec-18,INV-185138,4,1,9,250,1,5
30-May-19,16-Feb-18,INV-185222,4,1,9,322,20,5
12-May-19,17-Jan-18,INV-185631,4,1,9,207,8,5
23-May-19,25-Dec-18,INV-185750,4,1,9,221,7,5
15-May-19,14-Dec-18,INV-185866,4,1,9,329,7,5
11-May-19,24-Jan-18,INV-186177,4,2,9,325,13,5
19-May-19,15-Apr-18,INV-186443,4,1,9,219,19,5
24-May-19,06-Dec-18,INV-186600,4,2,9,282,5,5
17-May-19,15-Dec-18,INV-186754,4,1,9,328,9,5
30-May-19,16-Feb-18,INV-186847,4,1,9,250,1,5
31-May-19,28-Feb-18,INV-186902,4,1,9,327,10,5
04-May-19,19-Jan-18,INV-187062,4,1,9,327,3,5
31-May-19,29-Apr-18,INV-187109,4,1,9,248,1,5
05-May-19,25-Jan-18,INV-187712,4,2,9,326,11,5
01-May-19,11-Dec-18,INV-187912,4,1,9,271,1,5
31-May-19,27-Jan-18,INV-188007,4,1,9,325,20,5
16-May-19,16-Feb-18,INV-189057,4,1,9,202,24,5
08-May-19,15-Dec-18,INV-189084,4,2,9,318,4,5
31-May-19,02-Apr-18,INV-189273,4,2,9,326,23,5
11-May-19,05-Dec-18,INV-189280,4,2,9,325,15,5
21-May-19,27-Nov-18,INV-189389,4,2,9,205,40,5
12-May-19,17-Dec-18,INV-189503,4,1,9,207,7,5
06-May-19,01-Dec-18,INV-189676,4,1,9,258,1,5
07-May-19,20-Feb-18,INV-189729,4,2,9,206,12,5
14-May-19,26-Feb-18,INV-189914,4,1,9,314,1,5
25-May-19,02-May-18,INV-190243,4,1,9,329,26,5
08-May-19,06-Feb-18,INV-190429,4,1,9,322,16,5
31-May-19,28-Jan-18,INV-190578,4,1,9,328,30,5
25-May-19,18-May-18,INV-191109,4,1,9,321,26,5
03-May-19,24-Mar-18,INV-191316,4,1,9,301,1,5
23-May-19,03-May-18,INV-191810,4,1,9,325,29,5
07-May-19,12-Feb-18,INV-192108,4,2,9,206,20,5
19-May-19,21-Apr-18,INV-192521,4,1,9,256,1,5
31-May-19,04-May-18,INV-192736,4,1,9,325,14,5
31-May-19,04-Apr-18,INV-193347,4,1,9,326,6,5
04-May-19,09-Mar-18,INV-193455,4,2,9,325,14,5
11-May-19,27-Nov-18,INV-193528,4,2,9,322,5,5
17-May-19,05-Jan-18,INV-193588,4,1,9,207,24,5
04-May-19,15-Apr-18,INV-194060,4,2,9,325,18,5
24-May-19,04-Apr-18,INV-194146,4,2,9,325,16,5
01-May-19,23-Nov-18,INV-194304,4,1,9,326,9,5
01-May-19,26-Dec-18,INV-194852,4,1,9,244,1,5
24-May-19,15-Jan-18,INV-195239,4,2,9,325,34,5
29-May-19,04-Feb-18,INV-195624,4,2,9,325,29,5
01-May-19,17-Mar-18,INV-195743,4,1,9,328,16,5
09-May-19,16-Feb-18,INV-196022,4,2,9,202,1,5
30-May-19,20-May-18,INV-196215,4,1,9,329,24,5
28-May-19,14-Feb-18,INV-196457,4,1,9,327,25,5
26-May-19,25-Mar-18,INV-196535,4,1,9,328,35,5
26-May-19,10-Dec-18,INV-196935,4,1,9,317,6,5
13-May-19,19-Apr-18,INV-197042,4,1,9,223,6,5
30-May-19,04-May-18,INV-197808,4,1,9,282,7,5
17-May-19,02-Mar-18,INV-198445,4,1,9,259,1,5
16-May-19,30-Dec-18,INV-198450,4,1,9,329,30,5
01-May-19,02-Dec-18,INV-198513,4,2,9,325,7,5
19-May-19,14-Dec-18,INV-198533,4,1,9,217,13,5
09-May-19,08-Dec-18,INV-198672,4,2,9,202,8,5
29-May-19,30-Jan-18,INV-198950,4,2,9,325,17,5
04-May-19,17-Mar-18,INV-199261,4,1,9,205,12,5
09-May-19,27-Nov-18,INV-199407,4,2,9,328,6,5
21-May-19,19-Dec-18,INV-199471,4,2,9,317,14,5
25-May-19,14-Apr-18,INV-199833,4,2,9,317,20,5
22-May-19,19-Feb-18,INV-200416,4,1,9,318,35,5
28-May-19,15-Apr-18,INV-200670,4,2,9,329,14,5
01-May-19,20-Nov-18,INV-201005,4,1,9,217,10,5
26-May-19,07-Jan-18,INV-201553,4,1,9,282,7,5
04-May-19,12-Jan-18,INV-201854,4,1,9,328,14,5
05-May-19,17-Apr-18,INV-203070,4,2,9,216,3,5
11-May-19,19-Feb-18,INV-203295,4,2,9,204,5,5
27-May-19,06-Apr-18,INV-203584,4,1,9,320,13,5
31-May-19,21-Apr-18,INV-203632,4,2,9,223,1,5
31-May-19,31-Dec-18,INV-203895,4,2,9,205,8,5
21-May-19,19-Dec-18,INV-204238,4,2,9,202,27,5
11-May-19,05-Jan-18,INV-204537,4,1,9,322,3,5
01-May-19,22-Feb-18,INV-204695,4,2,9,325,28,5
30-May-19,23-Feb-18,INV-204749,4,1,9,248,1,5
17-May-19,11-Jan-18,INV-204849,4,1,9,322,10,5
28-May-19,03-Mar-18,INV-205029,4,1,9,318,36,5
06-May-19,30-Nov-18,INV-205383,4,1,9,328,8,5
25-May-19,10-Feb-18,INV-205504,4,1,9,321,1,5
02-May-19,14-Feb-18,INV-205557,4,2,9,322,8,5
28-May-19,18-Jan-18,INV-205818,4,1,9,209,23,5
31-May-19,10-Feb-18,INV-205934,4,2,9,205,17,5
07-May-19,31-Mar-18,INV-206850,4,1,9,328,14,5
03-May-19,25-Feb-18,INV-207060,4,1,9,327,21,5
21-May-19,10-Jan-18,INV-207176,4,2,9,322,11,5
29-May-19,09-Feb-18,INV-207416,4,1,9,327,17,5
28-May-19,11-Dec-18,INV-207791,4,1,9,209,27,5
31-May-19,10-May-18,INV-208189,4,2,9,324,22,5
05-May-19,11-Jan-18,INV-208224,4,1,9,327,7,5
23-May-19,19-Feb-18,INV-208363,4,1,9,325,5,5
27-May-19,10-Jan-18,INV-208424,4,1,9,246,1,5
04-May-19,26-Dec-18,INV-208502,4,1,9,223,3,5
04-May-19,04-Feb-18,INV-209814,4,1,9,205,28,5
19-May-19,13-Jan-18,INV-210283,4,1,9,322,32,5
11-May-19,06-Mar-18,INV-210316,4,2,9,204,12,5
16-May-19,14-Feb-18,INV-210748,4,1,9,329,17,5
19-May-19,04-Jan-18,INV-211104,4,1,9,226,1,5
21-May-19,25-Dec-18,INV-211135,4,2,9,205,27,5
01-May-19,28-Nov-18,INV-61285,4,1,9,311,4,5
04-May-19,02-Apr-19,INV-61323,4,2,9,229,3,5
08-May-19,21-Mar-19,INV-61373,4,1,9,229,4,5
10-May-19,07-Feb-19,INV-61390,4,2,9,241,4,5
12-May-19,17-Dec-18,INV-61411,4,2,9,229,4,5
12-May-19,04-May-19,INV-61413,4,1,9,244,4,5
14-May-19,12-Dec-18,INV-61435,4,2,9,263,4,5
15-May-19,29-Jan-19,INV-61442,4,2,9,228,3,5
15-May-19,20-Dec-18,INV-61443,4,2,9,231,3,5
17-May-19,12-Jan-19,INV-61461,4,1,9,273,4,5
20-May-19,08-Dec-18,INV-61479,4,1,9,262,3,5
21-May-19,17-Mar-19,INV-61488,4,2,9,245,3,5
23-May-19,03-Jan-19,INV-61512,4,1,9,229,3,5
27-May-19,26-Dec-18,INV-61558,4,2,9,231,3,5
30-May-19,07-Apr-19,INV-61590,4,2,9,256,3,5
01-Oct-19,08-Jun-19,INV-71141,4,2,9,326,27,10
01-Oct-19,08-Aug-19,INV-71144,4,1,9,327,25,10
01-Oct-19,14-Jul-19,INV-71149,4,2,9,231,3,10
02-Oct-19,16-Jun-19,INV-71277,4,2,9,321,10,10
02-Oct-19,02-Jul-19,INV-71279,4,2,9,317,21,10
02-Oct-19,18-Jun-19,INV-71280,4,2,9,317,18,10
02-Oct-19,30-Aug-19,INV-71281,4,2,9,322,18,10
02-Oct-19,12-Jun-19,INV-71285,4,2,9,328,4,10
02-Oct-19,01-Jun-19,INV-71286,4,2,9,329,24,10
02-Oct-19,06-May-19,INV-71290,4,2,9,229,4,10
02-Oct-19,01-Sep-19,INV-71293,4,2,9,231,4,10
02-Oct-19,31-May-19,INV-71295,4,2,9,264,4,10
02-Oct-19,08-Jul-19,INV-71296,4,2,9,323,15,10
02-Oct-19,02-May-19,INV-71301,4,2,9,205,12,10
02-Oct-19,22-May-19,INV-71302,4,2,9,205,4,10
02-Oct-19,27-Apr-19,INV-71303,4,2,9,205,8,10
02-Oct-19,18-Aug-19,INV-71304,4,2,9,204,23,10
02-Oct-19,19-May-19,INV-71305,4,2,9,204,30,10
03-Oct-19,10-Aug-19,INV-71429,4,1,9,329,30,10
03-Oct-19,07-Apr-19,INV-71430,4,2,9,329,24,10
03-Oct-19,05-Sep-19,INV-71431,4,2,9,282,5,10
03-Oct-19,28-May-19,INV-71432,4,2,9,215,12,10
03-Oct-19,01-Jun-19,INV-71434,4,2,9,258,4,10
03-Oct-19,12-Apr-19,INV-71435,4,2,9,250,4,10
03-Oct-19,22-Aug-19,INV-71439,4,1,9,279,19,10
03-Oct-19,02-Aug-19,INV-71444,4,2,9,206,31,10
03-Oct-19,07-Sep-19,INV-71445,4,2,9,206,24,10
03-Oct-19,19-May-19,INV-71446,4,2,9,206,27,10
03-Oct-19,05-Aug-19,INV-71450,4,1,9,220,29,10
04-Oct-19,27-Sep-19,INV-71551,4,2,9,320,13,10
04-Oct-19,19-Aug-19,INV-71552,4,2,9,320,18,10
04-Oct-19,21-Apr-19,INV-71555,4,1,9,327,20,10
04-Oct-19,26-May-19,INV-71556,4,2,9,328,15,10
04-Oct-19,01-Aug-19,INV-71559,4,1,9,217,25,10
05-Oct-19,15-Aug-19,INV-71699,4,1,9,223,12,10
05-Oct-19,18-Jun-19,INV-71704,4,2,9,321,6,10
05-Oct-19,27-May-19,INV-71705,4,2,9,321,12,10
05-Oct-19,30-May-19,INV-71714,4,2,9,264,4,10
05-Oct-19,07-Aug-19,INV-71718,4,1,9,211,5,10
05-Oct-19,09-Jun-19,INV-71719,4,1,9,211,17,10
05-Oct-19,14-Sep-19,INV-71721,4,1,9,222,24,10
06-Oct-19,06-Jul-19,INV-71860,4,2,9,322,8,10
06-Oct-19,16-Apr-19,INV-71862,4,1,9,322,8,10
06-Oct-19,22-Aug-19,INV-71871,4,1,9,328,4,10
06-Oct-19,30-Sep-19,INV-71873,4,2,9,219,15,10
06-Oct-19,08-May-19,INV-71898,4,1,9,203,6,10
07-Oct-19,04-Aug-19,INV-72020,4,2,9,322,12,10
08-Oct-19,10-May-19,INV-72183,4,2,9,326,14,10
08-Oct-19,29-Aug-19,INV-72184,4,2,9,326,31,10
08-Oct-19,22-Jul-19,INV-72187,4,2,9,328,23,10
08-Oct-19,13-Aug-19,INV-72196,4,2,9,214,5,10
08-Oct-19,10-Sep-19,INV-72200,4,2,9,245,4,10
08-Oct-19,24-May-19,INV-72201,4,2,9,250,4,10
08-Oct-19,25-Jul-19,INV-72205,4,2,9,247,4,10
08-Oct-19,02-Oct-19,INV-72216,4,2,9,202,25,10
08-Oct-19,26-Aug-19,INV-72218,4,2,9,204,13,10
08-Oct-19,03-Oct-19,INV-72219,4,2,9,204,14,10
08-Oct-19,08-Sep-19,INV-72222,4,2,9,202,6,10
08-Oct-19,16-Jun-19,INV-72223,4,2,9,202,4,10
09-Oct-19,30-Aug-19,INV-72341,4,2,9,321,16,10
09-Oct-19,11-Aug-19,INV-72342,4,2,9,321,15,10
09-Oct-19,11-Aug-19,INV-72346,4,2,9,329,9,10
10-Oct-19,22-May-19,INV-72484,4,1,9,326,24,10
10-Oct-19,18-Jul-19,INV-72485,4,1,9,317,16,10
10-Oct-19,17-Jun-19,INV-72488,4,1,9,282,25,10
10-Oct-19,13-Jun-19,INV-72497,4,2,9,205,16,10
